"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.92849755786514e-29,-0.724265741866898,0.298,0.429,1.07456032254134e-24,"preLEC","limch1b"
7.76671026526622e-29,1.37797200313983,0.15,0.067,1.69337583913599e-24,"preLEC","rfc4"
9.34019845759248e-29,0.599190029185802,0.518,0.399,2.03644346970889e-24,"preLEC","cycsb"
1.0908813230274e-28,-0.590512810425694,0.45,0.573,2.37844854859665e-24,"preLEC","pfkfb4b"
1.24934356071954e-28,0.592287323873494,0.505,0.388,2.72394376543681e-24,"preLEC","ddost"
1.39023998314004e-28,-0.897319800778416,0.157,0.276,3.03114023524023e-24,"preLEC","lypd6"
1.81698366854659e-28,-0.750109013309366,0.326,0.448,3.96156949253214e-24,"preLEC","glud1a"
1.84425634698334e-28,-1.01330345986338,0.126,0.238,4.02103211332778e-24,"preLEC","atf3"
6.01974250409922e-28,-0.313093492449408,0.798,0.869,1.31248445816875e-23,"preLEC","pnrc2"
6.38621087035188e-28,-1.14990902602659,0.113,0.218,1.39238555606282e-23,"preLEC","sdc2"
7.30102691694502e-28,1.31548209996941,0.136,0.058,1.59184289870152e-23,"preLEC","smfn"
8.74822466734137e-28,-0.589936974190505,0.451,0.572,1.90737542422044e-23,"preLEC","sdc4"
8.75003809416098e-28,1.70951606019613,0.102,0.036,1.90777080566992e-23,"preLEC","orc6"
1.15736481039815e-27,-0.55526704509825,0.454,0.573,2.52340249611108e-23,"preLEC","cst3"
1.94421059889133e-27,0.195488946449234,0.971,0.955,4.23896236876278e-23,"preLEC","serbp1a"
2.16845165220762e-27,0.922554889389829,0.254,0.15,4.72787513730827e-23,"preLEC","timm9"
2.21423619673105e-27,1.28917443330858,0.168,0.083,4.82769917973271e-23,"preLEC","gar1"
2.22828546382921e-27,1.48347955514103,0.121,0.049,4.85833079678683e-23,"preLEC","mybbp1a"
2.32555183183664e-27,0.977323636897252,0.254,0.151,5.07040065895342e-23,"preLEC","cdkn2aipnl"
2.53253705837233e-27,2.55147899210391,0.056,0.011,5.52169054836919e-23,"preLEC","FP101861.1"
2.79148723415011e-27,-0.712163001062457,0.239,0.365,6.08627961661748e-23,"preLEC","cast"
2.95471273052736e-27,0.100950415376801,1,1,6.4421601663688e-23,"preLEC","hsp90ab1"
3.13178580856396e-27,0.692825402787664,0.408,0.294,6.82823259841201e-23,"preLEC","si:dkey-286j15.1"
3.39571908387497e-27,1.57333788370739,0.131,0.056,7.4036863185726e-23,"preLEC","pola1"
3.41414287877644e-27,1.14377138371578,0.183,0.094,7.44385571859628e-23,"preLEC","hspa9"
3.88575825456402e-27,1.80052092338557,0.087,0.027,8.47211872242594e-23,"preLEC","rrp8"
5.93597625227056e-27,-0.883181011819067,0.109,0.215,1.29422090228255e-22,"preLEC","fam210b"
7.55123807560128e-27,-0.698376508746426,0.239,0.368,1.64639643762335e-22,"preLEC","sptlc2a"
7.9928542798508e-27,0.912417102560277,0.237,0.136,1.74268201863587e-22,"preLEC","sae1"
8.12363067682944e-27,-1.21149707344451,0.083,0.177,1.77119519646912e-22,"preLEC","cyp3c1"
8.51431379627655e-27,-1.52602071091105,0.041,0.119,1.85637583700218e-22,"preLEC","cxcl12b"
8.83078047424413e-27,-0.769913256630481,0.221,0.34,1.92537506679945e-22,"preLEC","rnaset2"
1.3144181186792e-26,-0.543905421877331,0.335,0.469,2.86582582415625e-22,"preLEC","nfkbiab"
1.35560661948438e-26,0.790260191250527,0.347,0.238,2.95562911246179e-22,"preLEC","eif4ebp1"
1.40773447321505e-26,1.14206127953522,0.195,0.105,3.06928347195077e-22,"preLEC","rfc3"
1.56655425768575e-26,-1.34053075310152,0.054,0.137,3.41555824803225e-22,"preLEC","slc43a1b"
1.71212101433497e-26,1.38367944701127,0.121,0.049,3.73293744755454e-22,"preLEC","ddx18"
2.25921380174893e-26,0.507298492838226,0.584,0.475,4.92576385195318e-22,"preLEC","tpi1b"
2.27588497232214e-26,-0.766416678413716,0.285,0.405,4.96211200515397e-22,"preLEC","thy1"
2.3494424784481e-26,1.4635743493101,0.125,0.052,5.12248943576038e-22,"preLEC","rfc2"
2.9415634664606e-26,0.611018064762403,0.49,0.378,6.41349082592406e-22,"preLEC","srsf11"
3.05259123984399e-26,0.329857985029954,0.833,0.807,6.65556468023185e-22,"preLEC","eif5a2"
3.83337003096862e-26,-0.674417718123607,0.239,0.363,8.35789667852088e-22,"preLEC","sult1st1"
4.472222347035e-26,1.20548174370189,0.153,0.072,9.75078638324042e-22,"preLEC","llph"
5.11140373116506e-26,-0.61639625868369,0.329,0.455,1.11443935550592e-21,"preLEC","calcrla"
5.89387417412547e-26,0.985487347428888,0.216,0.121,1.28504138618458e-21,"preLEC","usp1"
6.16445314987922e-26,0.0690542866884103,1,1,1.34403572026817e-21,"preLEC","si:dkey-151g10.6"
7.38132288557219e-26,0.275794412609074,0.885,0.854,1.60934982874131e-21,"preLEC","atp5mc3b"
7.72474016698808e-26,-2.9165844652933,0.011,0.067,1.68422509860841e-21,"preLEC","cxcl14"
7.78849072012127e-26,-0.692401504862522,0.179,0.298,1.69812463170804e-21,"preLEC","arvcfb"
8.30176988078355e-26,1.18627887034433,0.147,0.068,1.81003488710724e-21,"preLEC","mphosph10"
1.04797902584322e-25,0.462878947937244,0.632,0.537,2.28490867004598e-21,"preLEC","tma7"
1.23761630403933e-25,0.712972929740099,0.374,0.261,2.69837482769695e-21,"preLEC","aimp1a"
1.36172755041884e-25,0.586157766741499,0.518,0.407,2.96897457817821e-21,"preLEC","top1l"
1.3980110518746e-25,-1.08506299613739,0.113,0.215,3.04808349640219e-21,"preLEC","cyp26b1"
1.69120848632635e-25,0.419969728683577,0.683,0.6,3.68734186273735e-21,"preLEC","cct3"
1.75088170521321e-25,-0.436129009078924,0.712,0.803,3.81744738187637e-21,"preLEC","sele"
1.92819861258757e-25,0.714328511026446,0.401,0.292,4.20405143502468e-21,"preLEC","usp10"
2.64813078868282e-25,0.649254999205596,0.457,0.351,5.77371955856516e-21,"preLEC","cdv3"
3.22672608198035e-25,-1.22089616082216,0.079,0.169,7.03523087654177e-21,"preLEC","grasp"
3.33550192099819e-25,-1.54667285839791,0.14,0.242,7.27239483835235e-21,"preLEC","igfbp1a"
3.52333879002246e-25,-1.18838609613632,0.08,0.17,7.68193556388597e-21,"preLEC","tmcc3"
3.7056577127965e-25,0.373302801851031,0.703,0.629,8.07944551121021e-21,"preLEC","calm3b"
3.83054929878915e-25,-0.60611486508364,0.476,0.575,8.35174663614999e-21,"preLEC","hexb"
4.54956064362025e-25,1.05603334073538,0.203,0.112,9.91940707128522e-21,"preLEC","lyar"
4.57434554121199e-25,-0.59238856133549,0.494,0.603,9.9734455835045e-21,"preLEC","si:ch211-248e11.2"
4.704387311624e-25,-0.645454537637953,0.227,0.349,1.02569756555338e-20,"preLEC","efna1a"
5.00639671276933e-25,0.879897188242911,0.272,0.169,1.0915446752851e-20,"preLEC","rcc2"
5.76696636140132e-25,1.24585880696491,0.138,0.063,1.25737167577633e-20,"preLEC","ppan"
6.40855684331943e-25,0.896747637368048,0.271,0.172,1.39725764854893e-20,"preLEC","supt16h"
7.68159993363531e-25,-0.511583842477263,0.747,0.811,1.67481923353051e-20,"preLEC","akap12b"
9.85966981776785e-25,-0.891136421106952,0.163,0.27,2.14970381036792e-20,"preLEC","slit3"
1.02858818739985e-24,-1.64675569738144,0.043,0.118,2.24263082498789e-20,"preLEC","amotl2b"
1.32887011666142e-24,-0.897029937446944,0.116,0.216,2.89733551535689e-20,"preLEC","si:ch211-260e23.9"
1.38003144953943e-24,-1.76692623905764,0.03,0.098,3.00888256943083e-20,"preLEC","sdk1a"
1.66654669055958e-24,0.908956436710208,0.244,0.147,3.63357174942706e-20,"preLEC","sox11a"
1.70088162032673e-24,1.16348664745624,0.147,0.07,3.70843219679838e-20,"preLEC","UTP14C"
1.85895237548589e-24,-1.41232366396921,0.048,0.125,4.05307386427188e-20,"preLEC","gpr146"
2.10274826946363e-24,1.69478399274103,0.113,0.047,4.58462205191156e-20,"preLEC","her6"
2.33206744356069e-24,0.827344991306694,0.315,0.212,5.08460664719537e-20,"preLEC","nhp2"
2.49024207699328e-24,0.647740454843744,0.457,0.353,5.42947480046844e-20,"preLEC","eif5b"
2.64140076403528e-24,1.71150380612321,0.089,0.031,5.75904608582611e-20,"preLEC","noc2l"
2.66922485258151e-24,-0.371223804189343,0.557,0.681,5.81971094608346e-20,"preLEC","mcamb"
2.68951274879738e-24,-2.79078443412233,0.007,0.056,5.86394464620293e-20,"preLEC","hoxa9b"
2.71492437897027e-24,0.769987754139525,0.328,0.222,5.91934962346887e-20,"preLEC","g3bp1"
4.02442387003192e-24,-1.26814131546962,0.073,0.157,8.77445136383059e-20,"preLEC","nupr1b"
4.13120996141051e-24,0.423168851528374,0.658,0.571,9.00727707886334e-20,"preLEC","hdac1"
4.50265955977146e-24,-0.908839193837047,0.199,0.305,9.81714863816971e-20,"preLEC","slc3a2a"
4.56914465512649e-24,-0.440341873296265,0.498,0.615,9.96210609157228e-20,"preLEC","xbp1"
5.60158711061081e-24,0.529440949290847,0.531,0.432,1.22131403772648e-19,"preLEC","cox5ab"
7.14172861955876e-24,-1.8244932328747,0.033,0.1,1.5571110909224e-19,"preLEC","got1"
7.30816349972323e-24,1.22887114663016,0.145,0.069,1.59339888784466e-19,"preLEC","uck2b"
7.57446148655482e-24,-0.892033411098863,0.138,0.241,1.65145983791355e-19,"preLEC","LRATD2"
8.14355712884872e-24,0.652633946438594,0.41,0.308,1.77553976080289e-19,"preLEC","srsf7a"
8.55377420234251e-24,-4.27930044472039,0.002,0.046,1.86497938933674e-19,"preLEC","susd1"
1.11551792570488e-23,-1.73544698528319,0.032,0.099,2.43216373341435e-19,"preLEC","rhoub"
1.1388800567525e-23,-0.804531153937707,0.178,0.286,2.48310018773748e-19,"preLEC","mmrn2b"
1.3572838001646e-23,0.136378550815518,0.968,0.919,2.95928586949888e-19,"preLEC","si:ch211-222l21.1"
1.36683414874918e-23,-1.3635117447878,0.047,0.122,2.98010849451785e-19,"preLEC","p2rx1"
1.53933964804398e-23,1.28659904175547,0.114,0.048,3.35622223463029e-19,"preLEC","atad5a"
1.96326835705872e-23,-1.28601555348095,0.079,0.164,4.28051399889513e-19,"preLEC","wnt9a"
3.11225326404691e-23,0.808109534476755,0.284,0.185,6.78564579160147e-19,"preLEC","abce1"
4.04841492577365e-23,0.810922843102909,0.265,0.166,8.82675906266428e-19,"preLEC","mtdhb"
4.29756471940605e-23,-2.39665515475881,0.018,0.075,9.36998035772101e-19,"preLEC","hapln1b"
4.96943435392801e-23,1.36271915058486,0.116,0.05,1.08348577218692e-18,"preLEC","pwp2h"
5.10053049286089e-23,1.04013620919556,0.201,0.115,1.11206866335846e-18,"preLEC","rbm28"
5.81642513177183e-23,0.678895403570705,0.378,0.274,1.26815517148021e-18,"preLEC","eif4g1a"
6.67858154780418e-23,1.10387070493217,0.158,0.08,1.45613113486775e-18,"preLEC","dnph1"
6.8407528376292e-23,1.6563055694891,0.087,0.031,1.49148934118829e-18,"preLEC","tspan2a"
8.70347744590518e-23,1.35965295431119,0.114,0.049,1.89761918753071e-18,"preLEC","cyp1c1"
1.21325731457862e-22,-0.415887783896953,0.46,0.582,2.64526492297577e-18,"preLEC","ginm1"
1.27832444258949e-22,0.406833610802846,0.681,0.629,2.78713078217787e-18,"preLEC","prdx2"
1.36963293633307e-22,-0.667937706942776,0.306,0.418,2.986210691087e-18,"preLEC","si:dkey-56m19.5"
1.68277356179838e-22,1.05097720508082,0.183,0.101,3.66895119678901e-18,"preLEC","smarca5"
1.72907910009715e-22,1.17848775072651,0.14,0.067,3.76991116194181e-18,"preLEC","phf20b"
1.75439703104675e-22,0.299057680722326,0.85,0.815,3.82511184679124e-18,"preLEC","mt-nd1"
1.89599011252235e-22,0.515813423931537,0.559,0.472,4.13382724233249e-18,"preLEC","psma5"
1.95704324020286e-22,1.95642328534613,0.073,0.023,4.26694137661429e-18,"preLEC","lbx2"
2.09912599554401e-22,1.1742835535128,0.145,0.072,4.57672440808462e-18,"preLEC","thop1"
2.14310105470364e-22,-0.802835108081719,0.138,0.238,4.67260322957034e-18,"preLEC","mxd4"
2.35463168193167e-22,-1.58904816049836,0.028,0.09,5.13380345611562e-18,"preLEC","hoxd9a"
2.81167789576398e-22,1.05793017229805,0.161,0.083,6.1303013161342e-18,"preLEC","phb2b"
2.85784464673996e-22,-2.27606193626022,0.02,0.075,6.23095868328713e-18,"preLEC","gpd1a"
3.01331686334464e-22,-2.1424763035007,0.02,0.076,6.56993475715031e-18,"preLEC","pdgfab"
3.0307026154886e-22,-0.408024534627871,0.419,0.548,6.60784091254979e-18,"preLEC","cavin2b"
3.0344667623255e-22,-1.34678205369055,0.052,0.126,6.61604788189828e-18,"preLEC","lrrc15"
3.82530379518055e-22,0.467002647640974,0.61,0.528,8.34030986463215e-18,"preLEC","atp5f1c"
4.11457719570724e-22,-0.33178221686941,0.824,0.869,8.97101265980049e-18,"preLEC","cd63"
4.57242950381942e-22,-1.06713504946163,0.065,0.145,9.96926804717748e-18,"preLEC","prss23"
4.86093088363314e-22,0.694888803978718,0.34,0.24,1.05982876055853e-17,"preLEC","kars1"
4.91491679341242e-22,-2.83178438572704,0.006,0.051,1.07159930846771e-17,"preLEC","hoxd10a"
4.92424391697355e-22,0.676426565546769,0.384,0.286,1.07363290121774e-17,"preLEC","ndufab1b"
5.11132678292869e-22,1.14813804000175,0.145,0.072,1.11442257848194e-17,"preLEC","esf1"
5.33560372011287e-22,1.28019534327808,0.134,0.064,1.16332167909621e-17,"preLEC","utp3"
5.42385632236678e-22,0.472533234354356,0.562,0.47,1.18256339396563e-17,"preLEC","tcp1"
5.67102552775153e-22,1.50710721763621,0.086,0.032,1.23645369581567e-17,"preLEC","si:dkey-239h2.3"
6.32301589443783e-22,0.568906149435209,0.451,0.344,1.37860715546428e-17,"preLEC","rpn1"
6.45846690054933e-22,0.930439393867009,0.201,0.115,1.40813953832677e-17,"preLEC","wdr43"
8.40647619714999e-22,0.555013843469166,0.459,0.352,1.83286400526461e-17,"preLEC","marcksb"
9.13199762484585e-22,-0.556419709398763,0.454,0.558,1.99104944214514e-17,"preLEC","stab1"
9.41528699051025e-22,0.723118671165745,0.316,0.216,2.05281502254095e-17,"preLEC","rsl1d1"
1.25843865205654e-21,-1.21607191771628,0.143,0.233,2.74377379307888e-17,"preLEC","glulb"
1.43711115502467e-21,0.918165688045429,0.194,0.111,3.13333345130028e-17,"preLEC","bysl"
1.55515888703794e-21,0.958040001574987,0.182,0.102,3.39071292140882e-17,"preLEC","psme3"
1.67386203728764e-21,-0.709580283323865,0.202,0.307,3.64952139989825e-17,"preLEC","hyal2b"
2.17193493657254e-21,0.857087992753029,0.228,0.139,4.73546974220911e-17,"preLEC","srsf10b"
2.29714855260508e-21,0.506045250243566,0.519,0.425,5.00847298924485e-17,"preLEC","psmb3"
2.35019191913711e-21,-0.803565704706041,0.151,0.25,5.12412344129464e-17,"preLEC","tfe3a"
2.55069322335343e-21,0.90865599151648,0.212,0.125,5.56127643487748e-17,"preLEC","hcfc1a"
2.77387226453819e-21,0.429537340897484,0.649,0.587,6.04787369837261e-17,"preLEC","psmb1"
2.7974922934e-21,0.58976426332428,0.432,0.331,6.09937244730003e-17,"preLEC","ddx39aa"
3.21811289256128e-21,1.12079037731194,0.15,0.078,7.01645153965135e-17,"preLEC","knop1"
3.31997354558552e-21,1.91942110599413,0.074,0.025,7.2385383214401e-17,"preLEC","chaf1b"
3.4553700181735e-21,1.08782852901808,0.148,0.076,7.53374325062367e-17,"preLEC","pwp1"
4.23315405164112e-21,-0.875278399522651,0.127,0.219,9.22954577879313e-17,"preLEC","pttg1ipb"
5.3455807626021e-21,0.936517944021991,0.176,0.097,1.16549697367014e-16,"preLEC","ppa1b"
5.85725755068256e-21,1.20770507149013,0.119,0.054,1.27705786377532e-16,"preLEC","nop16"
5.92667633723313e-21,-0.528800995245333,0.269,0.384,1.29219324180694e-16,"preLEC","si:zfos-464b6.2"
6.08842068540714e-21,1.00443887030664,0.178,0.099,1.32745836203932e-16,"preLEC","pes"
6.33194101298113e-21,-2.45576356013767,0.011,0.059,1.38055309906028e-16,"preLEC","hoxa9a"
6.65766804797587e-21,0.351850661208434,0.696,0.611,1.45157136450018e-16,"preLEC","ednraa"
6.78023677755233e-21,-4.32413746484184,0.002,0.041,1.47829502460973e-16,"preLEC","ackr4b"
6.89332649976328e-21,-1.26808698526413,0.047,0.115,1.50295197674339e-16,"preLEC","efnb3b"
6.92324521464122e-21,0.638522696591014,0.403,0.303,1.50947515414823e-16,"preLEC","sf3b5"
7.0510039070533e-21,-4.59719499220046,0.002,0.04,1.53733038185483e-16,"preLEC","hoxc11b"
8.10884462676658e-21,-2.03097513220286,0.019,0.072,1.76797139397392e-16,"preLEC","kif26aa"
1.02352410955068e-20,1.20928127874736,0.144,0.074,2.23158961605335e-16,"preLEC","ddx24"
1.05506903367783e-20,-2.81039183231624,0.008,0.052,2.30036701412776e-16,"preLEC","gdf6a"
1.07727320771961e-20,0.361349254778585,0.749,0.706,2.34877877479106e-16,"preLEC","atp5l"
1.15525731532354e-20,-0.390138191708099,0.464,0.584,2.51880752459991e-16,"preLEC","exoc6"
1.26991981086666e-20,-1.29385565064478,0.072,0.148,2.76880616363258e-16,"preLEC","igdcc3"
1.36242189634028e-20,0.357986378447745,0.695,0.623,2.97048846059072e-16,"preLEC","anp32a"
1.45314923208465e-20,1.53826233131542,0.086,0.033,3.16830127071417e-16,"preLEC","rgs4"
1.58485438646912e-20,1.35236861825674,0.102,0.044,3.45545801881863e-16,"preLEC","pprc1"
1.81482903679486e-20,-0.830857915956959,0.117,0.207,3.95687174892383e-16,"preLEC","tp53inp1"
1.81804316151936e-20,-0.737387406587132,0.137,0.232,3.96387950506066e-16,"preLEC","itm2bb"
2.13426969417649e-20,-2.59199033388474,0.023,0.078,4.65334821421299e-16,"preLEC","cbx7a"
2.5425693899156e-20,-0.479203876564742,0.292,0.404,5.54356404083299e-16,"preLEC","elmo1"
2.55389126226484e-20,0.916007728685042,0.162,0.087,5.56824911911603e-16,"preLEC","rrm1"
2.87990194452637e-20,-0.839419098155708,0.124,0.214,6.27905020965084e-16,"preLEC","smad6a"
3.11406431945847e-20,-1.22526584999012,0.049,0.117,6.78959443571529e-16,"preLEC","kcnn1a"
3.33332239970374e-20,0.723303681244799,0.309,0.215,7.26764282807407e-16,"preLEC","rab5if"
3.53774042903347e-20,1.33662197122524,0.099,0.042,7.71333545742168e-16,"preLEC","atad2"
3.61551440136536e-20,0.463677407305525,0.6,0.525,7.8829060492969e-16,"preLEC","foxp4"
3.65732600005721e-20,0.860592920864852,0.185,0.105,7.97406787792474e-16,"preLEC","tars1"
3.95528899698919e-20,0.671653830789199,0.386,0.292,8.62371660013554e-16,"preLEC","ccnd1"
4.53134582602841e-20,0.873010745534303,0.203,0.121,9.87969330448975e-16,"preLEC","odc1"
4.78659169315199e-20,0.745832043318214,0.31,0.217,1.04362058685793e-15,"preLEC","phb"
5.59128967531086e-20,0.5131194394094,0.486,0.396,1.21906888790803e-15,"preLEC","psmd7"
5.62760245461362e-20,-0.64224807878805,0.262,0.366,1.22698616317941e-15,"preLEC","fosb"
6.45039341025416e-20,0.667936102569803,0.35,0.259,1.40637927523771e-15,"preLEC","sars1"
6.85311118508577e-20,0.774534460735027,0.227,0.141,1.49418383168425e-15,"preLEC","h2ax"
6.85477134218453e-20,1.34026516176335,0.098,0.042,1.49454579573649e-15,"preLEC","pum3"
7.90473392490055e-20,-0.300009288390302,0.669,0.756,1.72346913764607e-15,"preLEC","tie1"
8.27610945246607e-20,-0.224392350437796,0.84,0.894,1.80444014392118e-15,"preLEC","eif1"
9.99050610356612e-20,0.612049640720054,0.434,0.343,2.17823004576052e-15,"preLEC","eif4bb"
1.02341810923094e-19,-0.417800804339505,0.414,0.531,2.23135850355622e-15,"preLEC","mcl1a"
1.43489988666375e-19,-0.3711413194399,0.662,0.738,3.12851222289298e-15,"preLEC","lmo2"
1.47642681606937e-19,0.588096722839469,0.422,0.332,3.21905338707605e-15,"preLEC","rwdd1"
1.62679434637377e-19,0.755522770467925,0.247,0.16,3.54689971339873e-15,"preLEC","tuba1b"
1.84290009144139e-19,-0.762869418039051,0.148,0.239,4.01807506936966e-15,"preLEC","zgc:64106"
1.87893630944877e-19,-0.229707471161563,0.928,0.953,4.09664483549116e-15,"preLEC","ubc"
2.06162382396128e-19,-0.396707772660671,0.464,0.572,4.49495842338277e-15,"preLEC","fli1b"
2.11070168921982e-19,1.29156967282453,0.116,0.055,4.60196289300597e-15,"preLEC","tsr2"
2.30520594030672e-19,-1.06530099223393,0.09,0.168,5.02604051165073e-15,"preLEC","snx11"
2.89417818305637e-19,-0.801772361025188,0.207,0.301,6.3101766925178e-15,"preLEC","ogna"
2.98456185359222e-19,1.04296824278742,0.121,0.058,6.50724020938711e-15,"preLEC","dhfr"
3.26132942040663e-19,-0.983393999952174,0.091,0.171,7.11067653531258e-15,"preLEC","CT027815.1"
3.51158568676824e-19,0.450525047042099,0.562,0.478,7.65631027286078e-15,"preLEC","cnbpb"
3.93287850797282e-19,-0.43227165405618,0.405,0.52,8.57485501093313e-15,"preLEC","si:ch211-14k19.8"
4.23729103341849e-19,1.14962875770445,0.138,0.072,9.23856564016233e-15,"preLEC","pole4"
4.77065827251435e-19,-2.60934308791481,0.009,0.052,1.0401466231563e-14,"preLEC","fhl2a"
5.3286302200013e-19,-1.54133727165925,0.031,0.087,1.16180124686688e-14,"preLEC","hoxb7a"
5.96205627606133e-19,0.399470481993762,0.642,0.58,1.29990712986965e-14,"preLEC","sem1"
6.12942381930431e-19,-1.09043600637915,0.054,0.121,1.33639827532292e-14,"preLEC","pxdn"
6.19424484131646e-19,-1.11792663717217,0.102,0.181,1.35053120275223e-14,"preLEC","LO018188.1"
6.41758197236858e-19,0.155514280923588,0.979,0.973,1.39922539743552e-14,"preLEC","si:ch73-1a9.3"
6.65615077474207e-19,0.862045149545255,0.22,0.139,1.45124055341701e-14,"preLEC","trmt112"
7.03963745784707e-19,0.585060594764781,0.367,0.272,1.5348521549344e-14,"preLEC","snrpd3l"
8.37215878821078e-19,0.44655191594322,0.54,0.454,1.8253817805936e-14,"preLEC","srsf2a"
1.16155273787719e-18,-0.505635284941555,0.392,0.493,2.53253343439363e-14,"preLEC","zbtb16a"
1.23448530027624e-18,-1.76245976005167,0.032,0.087,2.6915483001923e-14,"preLEC","wnt11"
1.2593226534804e-18,-0.907073282641327,0.125,0.209,2.74570118138332e-14,"preLEC","gas1b"
1.48804689034334e-18,-0.415508427081998,0.442,0.552,3.24438863501558e-14,"preLEC","cav1"
1.57152227239691e-18,-0.887027881744072,0.119,0.201,3.42639001050699e-14,"preLEC","pla2g15"
1.60092154941713e-18,0.759764520181168,0.249,0.163,3.49048925419416e-14,"preLEC","safb"
1.65636037963914e-18,0.983923658839651,0.14,0.074,3.61136253572721e-14,"preLEC","ctps1a"
1.6612964814808e-18,1.26439304001994,0.104,0.048,3.6221247185726e-14,"preLEC","ftsj3"
2.02052678892474e-18,0.683044173951359,0.327,0.237,4.40535455789261e-14,"preLEC","cox6b1"
