"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.83834092815564e-102,1.77851004181151,0.724,0.392,1.88998076459689e-97,"mVEC","emp2"
7.59965035322895e-101,1.22149154745905,0.871,0.552,1.83242769317057e-96,"mVEC","bnc2"
6.60782426904164e-96,-1.10649830081683,0.918,0.986,1.59327858775132e-91,"mVEC","si:ch211-222l21.1"
2.63364179669574e-94,-3.72290597225519,0.043,0.359,6.35023710019276e-90,"mVEC","zfpm2b"
6.1173833865088e-90,1.15198496255696,0.879,0.71,1.475023482155e-85,"mVEC","tagln2"
4.82734284702845e-89,0.820607673848437,0.964,0.872,1.1639689072755e-84,"mVEC","ldb2a"
2.41561744246045e-88,1.46765600987654,0.758,0.465,5.82453677726065e-84,"mVEC","postnb"
2.71240774573797e-88,-2.80366044350455,0.123,0.463,6.54015755652339e-84,"mVEC","prox1a"
3.62053717256308e-88,-1.03314259505622,0.815,0.953,8.72983923048411e-84,"mVEC","akap12b"
5.79715931590147e-88,-3.83826194001108,0.126,0.447,1.39781105425016e-83,"mVEC","ebf3a.1"
1.83685836707327e-87,3.80897997091432,0.383,0.06,4.42903289468706e-83,"mVEC","sema3fb"
1.03751962550938e-85,2.92248379551446,0.43,0.094,2.50166732102823e-81,"mVEC","hs3st3b1b"
6.9049692272452e-81,0.952408779602393,0.892,0.688,1.66492618007336e-76,"mVEC","si:ch211-145b13.6"
1.74458542437833e-80,-1.78267424682214,0.267,0.611,4.20654437526102e-76,"mVEC","zgc:113363"
8.37104530045341e-80,-1.99223312524482,0.242,0.577,2.01842644284533e-75,"mVEC","ptn"
2.01496641782075e-79,-2.32707314567479,0.126,0.452,4.8584870266494e-75,"mVEC","tfpia"
3.4495396004128e-79,-3.5670712823588,0.117,0.424,8.31752988451534e-75,"mVEC","fn1a"
3.694378342017e-79,1.6225342235601,0.68,0.399,8.9078850582714e-75,"mVEC","crip2"
1.26125783644488e-76,-1.79729994084504,0.28,0.617,3.04114489523589e-72,"mVEC","sema6e"
2.04361878850166e-76,1.79835957509078,0.519,0.18,4.9275736228352e-72,"mVEC","tshz2"
7.30273750862202e-76,-2.59866362419941,0.122,0.432,1.76083606807894e-71,"mVEC","cthrc1a"
2.29841575622833e-75,1.01339056881541,0.869,0.648,5.54194007141776e-71,"mVEC","tmem108"
4.69140426588414e-75,0.93838272711999,0.877,0.719,1.13119139658998e-70,"mVEC","plk2b"
5.01786925383488e-75,-2.84110011412153,0.147,0.45,1.20990863448467e-70,"mVEC","arhgap36"
1.24846886132602e-73,1.20111606620589,0.823,0.633,3.01030811842929e-69,"mVEC","adam12"
1.25516443816325e-73,1.10997812822875,0.845,0.638,3.02645249329924e-69,"mVEC","sele"
2.08419488561061e-72,-2.83645531295045,0.163,0.468,5.0254107081843e-68,"mVEC","nkd1"
2.45200306687133e-72,2.34635813093096,0.478,0.163,5.91226979484016e-68,"mVEC","cyp1a"
1.13769710546294e-71,1.06558780475646,0.819,0.594,2.74321526069225e-67,"mVEC","itga1"
7.4984598198692e-71,1.80287335398565,0.535,0.218,1.80802863176686e-66,"mVEC","adra1d"
1.75004317718636e-70,1.60116245546987,0.613,0.307,4.21970410883175e-66,"mVEC","si:ch211-250c4.4"
5.36564292488983e-70,-3.11717019985964,0.13,0.419,1.29376382204944e-65,"mVEC","sdk1a"
2.01524921224621e-68,-1.98302645180362,0.187,0.499,4.85916890056806e-64,"mVEC","cldn11a"
3.78806617014238e-68,-1.90655908065924,0.302,0.592,9.1337851494473e-64,"mVEC","nrp2a"
5.7479113675565e-68,4.85683293214472,0.257,0.015,1.38593638894522e-63,"mVEC","hoxb8a"
8.8395151295356e-68,0.859992582273329,0.909,0.79,2.13138388803362e-63,"mVEC","plecb"
4.20919069817285e-66,1.41225545913333,0.655,0.367,1.01492006114344e-61,"mVEC","cav1"
1.38648726712331e-65,2.06378532487799,0.478,0.185,3.34309809848771e-61,"mVEC","nectin1b"
2.55356954530979e-65,-3.07053583366132,0.121,0.397,6.15716688765098e-61,"mVEC","atrnl1a"
4.49048914181932e-65,1.04141531409514,0.797,0.626,1.08274674187547e-60,"mVEC","ptprb"
4.8761972872996e-65,1.04773320561464,0.786,0.609,1.17574868991368e-60,"mVEC","vamp5"
7.25239348922696e-65,-1.02511841874274,0.717,0.884,1.74869711812241e-60,"mVEC","add3a"
1.53233844593078e-62,-2.37301812562042,0.116,0.391,3.6947744608283e-58,"mVEC","glceb"
1.18059279830473e-61,2.46996245778924,0.411,0.13,2.84664535527237e-57,"mVEC","cyp26b1"
1.67593859416144e-61,1.60180496012951,0.556,0.265,4.04102313824207e-57,"mVEC","col18a1a"
2.64377637354962e-61,1.06944458394989,0.783,0.547,6.37467359190284e-57,"mVEC","aplnra"
1.54412998061153e-60,0.923136339522993,0.819,0.683,3.72320620925052e-56,"mVEC","sypl2a"
1.84387391622835e-60,2.84710317328004,0.325,0.069,4.44594878680979e-56,"mVEC","nr2f5"
3.20798922081205e-60,0.670692814879727,0.953,0.907,7.735103609222e-56,"mVEC","fgd5a"
7.00040438861103e-60,0.970340977341524,0.809,0.617,1.68793750618189e-55,"mVEC","plpp2a"
1.00260850092902e-59,-6.0025424381091,0.007,0.195,2.41748961744005e-55,"mVEC","osr2"
1.90104067514953e-58,1.98134939504235,0.483,0.206,4.58378927592054e-54,"mVEC","ogna"
2.00451104848037e-58,-3.15823182212278,0.045,0.269,4.83327704009586e-54,"mVEC","fgf10b"
6.27505513871197e-58,1.5885137514644,0.571,0.308,1.51304129504623e-53,"mVEC","aplnrb"
1.25933208846786e-57,1.21989850771646,0.71,0.497,3.03650153171371e-53,"mVEC","hspg2"
5.59205422913055e-57,0.81098405789864,0.874,0.778,1.34835611572796e-52,"mVEC","gpr182"
1.14221200562832e-56,3.69272749264174,0.252,0.03,2.75410158797101e-52,"mVEC","hoxb6a"
1.67656936127767e-56,-5.35511553342915,0.012,0.196,4.04254404391272e-52,"mVEC","hs6st3a"
9.82025525853126e-55,-4.41239425547294,0.046,0.257,2.36785994793706e-50,"mVEC","edn2"
1.07624349589885e-54,1.24484142228781,0.658,0.422,2.5950383173113e-50,"mVEC","klf2b"
1.20157556526094e-54,-2.27124520914323,0.204,0.472,2.89723900295718e-50,"mVEC","BX537310.2"
1.24921193388858e-54,0.702869257313364,0.925,0.734,3.01209981499215e-50,"mVEC","spns2"
3.15426979267167e-54,0.967429918132388,0.81,0.689,7.60557532408993e-50,"mVEC","ap1b1"
5.69677590207748e-54,0.77538278766662,0.847,0.693,1.37360660550892e-49,"mVEC","pecam1"
7.75466739685136e-54,1.25696608325884,0.668,0.437,1.8698054027288e-49,"mVEC","parvab"
5.06428304025793e-53,-2.76017188054637,0.085,0.316,1.22109992666699e-48,"mVEC","lef1"
8.45543249836135e-53,-3.21024981956019,0.081,0.306,2.03877388400489e-48,"mVEC","rbfox3a"
1.33085872438851e-52,1.28604283118406,0.657,0.44,3.20896655624557e-48,"mVEC","hipk2"
3.06861073330858e-52,2.38119697052197,0.356,0.111,7.39903420015365e-48,"mVEC","lhx6"
6.62079337538375e-52,-2.74478489036349,0.079,0.306,1.59640569867253e-47,"mVEC","hapln1b"
9.77174117048557e-52,1.84388326116598,0.423,0.159,2.35616223102748e-47,"mVEC","hoxb3a"
1.03100872183188e-51,1.9949609250678,0.408,0.151,2.48596823008103e-47,"mVEC","gli2a"
1.17329261550614e-51,0.829268443467693,0.806,0.609,2.82904315450841e-47,"mVEC","fam174b"
1.18328782962538e-51,-0.833802699207394,0.897,0.943,2.85314361479271e-47,"mVEC","h3f3b.1"
5.54524532328717e-51,5.45388582271606,0.188,0.007,1.337069552351e-46,"mVEC","hoxb7a"
1.084078069108e-50,-3.50538803476613,0.027,0.213,2.61392904023321e-46,"mVEC","pappab"
2.16780057864149e-50,2.95393204222452,0.299,0.076,5.22700075522037e-46,"mVEC","slc16a10"
5.33129269715158e-49,-4.27556673654519,0.015,0.184,1.28548129513719e-44,"mVEC","gpc6a"
9.65019486883361e-49,0.739633468460929,0.869,0.762,2.32685498677316e-44,"mVEC","myo1cb"
5.12443006388313e-48,-2.81680601622417,0.067,0.275,1.2356025770035e-43,"mVEC","got1"
5.27619410365366e-48,1.85943134877639,0.368,0.127,1.27219592227297e-43,"mVEC","col8a2"
6.47080379421386e-48,-1.64309607218064,0.118,0.359,1.56024021086085e-43,"mVEC","b3gnt7"
1.36509307455476e-47,0.765590097891049,0.832,0.678,3.29151242136644e-43,"mVEC","pmp22b"
1.38716174341331e-47,3.39674138612098,0.264,0.057,3.34472439571817e-43,"mVEC","itga8"
1.44441868602219e-47,-1.55630525121944,0.678,0.83,3.48278233573671e-43,"mVEC","rab8b"
3.44160186268763e-47,2.19318329376047,0.342,0.112,8.29839041131241e-43,"mVEC","epas1b"
5.93831355958084e-47,0.675444942515844,0.944,0.882,1.43184616548613e-42,"mVEC","si:dkey-261h17.1"
8.43698403207113e-47,1.15823830756682,0.581,0.317,2.03432558981299e-42,"mVEC","lypd6"
1.66003744082936e-46,-1.4173618377467,0.225,0.494,4.00268227732775e-42,"mVEC","lpar1"
2.75194908912173e-46,-2.75129692498982,0.093,0.306,6.63549964369031e-42,"mVEC","igdcc3"
8.3409481631436e-46,1.54484072348788,0.487,0.239,2.01116942109718e-41,"mVEC","MAGI3"
3.01478505329072e-45,0.810287644352583,0.886,0.794,7.26924972049457e-41,"mVEC","grb10a"
5.24723277077412e-45,-1.67705621040619,0.306,0.554,1.26521276568906e-40,"mVEC","nkain4"
9.80756037914286e-45,0.442329065116698,0.994,0.982,2.36479895861893e-40,"mVEC","krt18a.1"
1.35841022091519e-44,-3.02224988878184,0.039,0.219,3.27539872467072e-40,"mVEC","CABZ01086877.1"
2.08362901428226e-44,0.926288927527723,0.757,0.591,5.02404627923739e-40,"mVEC","rbms3"
7.99679134526851e-44,-1.16564587240766,0.502,0.723,1.92818632917114e-39,"mVEC","nid1b"
9.69983996279257e-44,-1.98881938228376,0.145,0.371,2.33882541182854e-39,"mVEC","efnb3b"
1.29156748711864e-43,1.96873812317517,0.358,0.132,3.11422752494047e-39,"mVEC","flt1"
8.31747134792757e-43,-1.10538328375365,0.46,0.715,2.00550869141229e-38,"mVEC","nhsl2"
1.90417689188959e-42,-1.58080561597664,0.663,0.803,4.59135132172417e-38,"mVEC","adcy2b"
2.06350101500193e-42,1.09662211902445,0.84,0.726,4.97551364737265e-38,"mVEC","selenop"
2.16968512139689e-42,-2.8753294216089,0.035,0.205,5.23154476471218e-38,"mVEC","si:ch211-227m13.1"
3.29510613218584e-42,2.0752510727848,0.353,0.132,7.94515990592649e-38,"mVEC","dll4"
3.80415993238137e-42,-5.8054653847112,0.007,0.143,9.17259042895795e-38,"mVEC","tlx2"
4.52175238818065e-42,0.36873798837961,0.992,0.872,1.09028493583812e-37,"mVEC","cdh5"
4.95245858285154e-42,2.61657141896144,0.23,0.043,1.19413681349716e-37,"mVEC","sema3fa"
1.38398180743689e-41,-1.62278726722936,0.138,0.366,3.33705693409183e-37,"mVEC","creb5b"
2.79561129518468e-41,1.76964344929785,0.391,0.166,6.7407779549493e-37,"mVEC","CR936977.2"
2.80675611120597e-41,-4.0574400509915,0.019,0.168,6.76765033533984e-37,"mVEC","gata4"
3.33379532904495e-41,1.10029922694493,0.624,0.435,8.03844729739318e-37,"mVEC","mcf2l2"
4.8029655173053e-41,0.671455955081244,0.824,0.705,1.15809104553265e-36,"mVEC","foxo1a"
5.26796311963549e-41,-0.730936750747877,0.656,0.854,1.27021126740651e-36,"mVEC","cgnl1"
8.70212389062553e-41,-0.447017318482089,0.989,0.973,2.09825611250763e-36,"mVEC","marcksl1a"
1.14540484716789e-40,-3.20219304413844,0.051,0.223,2.76180016749122e-36,"mVEC","ism2a"
1.0026290521521e-39,-3.6418552172439,0.023,0.173,2.41753917054914e-35,"mVEC","tbx1"
1.57448300086284e-39,1.41956080461349,0.462,0.234,3.79639341168047e-35,"mVEC","exoc3l2b"
1.62052522617576e-39,-0.968973976135052,0.568,0.755,3.90741042535499e-35,"mVEC","svild"
1.75890241874541e-39,0.442430428380212,0.986,0.954,4.24106551207893e-35,"mVEC","marcksl1b"
2.31855117836774e-39,2.4422173442513,0.292,0.096,5.5904906012803e-35,"mVEC","si:ch73-364h19.1"
2.87067563595258e-39,1.1308753917222,0.662,0.515,6.92177309340886e-35,"mVEC","sgk1"
