"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster","direction"
"GO_Biological_Process_AutoRIF","caudal_fin_development_(GO:0033336)","1 of 163",0.1579682742232522,0.1994587366096005,0.2370011126194321,0.2992495976206806,-0.34683200963625627,0.6400302856978757,"kdrl","GO:0033336","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","nuclear_migration_(GO:0007097)","1 of 149",0.14539384468775962,0.19165027059248768,0.21892750964105417,0.2885025927321592,-0.3273508735124859,0.6312336514041448,"kdrl","GO:0007097","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","axial_mesoderm_development_(GO:0048318)","1 of 185",0.17737273949701737,0.21219935044848665,0.2646520701956637,0.31661571868157007,-0.3548881177589576,0.6137796696169374,"kdrl","GO:0048318","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","glial_cell_development_(GO:0021782)","1 of 188",0.17998556927745482,0.21289489458552205,0.2683527891561317,0.3174195519589459,-0.33926758317975736,0.5818027187426661,"kdrl","GO:0021782","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","neuron_apoptotic_process_(GO:0051402)","1 of 170",0.16418921766154468,0.20435902625807464,0.24589772559164946,0.3060579767459009,-0.3195902451103876,0.5774151211940376,"kdrl","GO:0051402","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_DNA_metabolic_process_(GO:0051053)","1 of 187",0.1791155054643719,0.21289489458552205,0.267121059844349,0.3174195519589459,-0.32558823229823586,0.5599220272155183,"kdrl","GO:0051053","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","definitive_hemopoiesis_(GO:0060216)","1 of 157",0.15260096254484953,0.19550832365159213,0.22930131709331075,0.293774792559645,-0.2955885506557556,0.5556854448518282,"kdrl","GO:0060216","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","chordate_embryonic_development_(GO:0043009)","1 of 150",0.14629791648281512,0.19165027059248768,0.2202309868184422,0.2885025927321592,-0.2853637100634552,0.548500501378431,"kdrl","GO:0043009","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_translation_(GO:0006417)","1 of 157",0.15260096254484953,0.19550832365159213,0.22930131709331075,0.293774792559645,-0.29164927868618407,0.5482798938183141,"kdrl","GO:0006417","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","central_nervous_system_segmentation_(GO:0035283)","1 of 151",0.1472010773803098,0.1923525300430979,0.2215325300499311,0.28948390460390006,-0.28070881972437467,0.5378256782243898,"cxcl14","GO:0035283","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","RNA_splicing_(GO:0008380)","1 of 180",0.1730003948784653,0.21032994644156805,0.2584472189953538,0.31421425232845834,-0.3062917571548343,0.5373770656643596,"pnrc2","GO:0008380","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","heart_looping_(GO:0001947)","1 of 192",0.1834570497737952,0.21505927087576898,0.27326132583382023,0.32033318733092103,-0.27937580679836643,0.473758424978172,"kdrl","GO:0001947","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_erythrocyte_differentiation_(GO:0045646)","1 of 187",0.1791155054643719,0.21289489458552205,0.267121059844349,0.3174195519589459,-0.2697915619593907,0.4639671318328592,"kdrl","GO:0045646","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","aorta_development_(GO:0035904)","1 of 166",0.160639773398908,0.20137617526561682,0.24082530641828984,0.3018958386679041,-0.244029203344488,0.4462295691235795,"kdrl","GO:0035904","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_isoprenoid_metabolic_process_(GO:0019747)","1 of 164",0.15885967243217644,0.1996222262696892,0.23827774210161193,0.2994185536240878,-0.23974306436017936,0.4410634739047269,"kdrl","GO:0019747","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_peptide_hormone_secretion_(GO:0090276)","1 of 188",0.17998556927745482,0.21289489458552205,0.2683527891561317,0.3174195519589459,-0.23988319192567284,0.4113705528095749,"kdrl","GO:0090276","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cellular_protein_complex_localization_(GO:0034629)","1 of 149",0.14539384468775962,0.19165027059248768,0.21892750964105417,0.2885025927321592,-0.2062728394797115,0.3977577828131654,"kdrl","GO:0034629","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","otic_vesicle_formation_(GO:0030916)","1 of 191",0.18259049416976436,0.21500543583136278,0.27203694394348,0.3203311429806372,-0.2331376838211185,0.3964528159293723,"fgf10b","GO:0030916","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_endothelial_cell_proliferation_(GO:0001936)","1 of 164",0.15885967243217644,0.1996222262696892,0.23827774210161193,0.2994185536240878,-0.21201129491687687,0.3900443939541514,"kdrl","GO:0001936","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","glial_cell_differentiation_(GO:0010001)","1 of 204",0.19378770980942367,0.22268587706170614,0.28781178545133207,0.33073108679056573,-0.2374179893028956,0.3896010207252231,"kdrl","GO:0010001","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_methylation_(GO:0006479)","1 of 155",0.15080462935236208,0.19415632869935567,0.22671941374554216,0.29189428207042767,-0.20183906051463135,0.381833104791395,"kdrl","GO:0006479","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cellular_protein_metabolic_process_(GO:0032268)","1 of 185",0.17737273949701737,0.21219935044848665,0.2646520701956637,0.31661571868157007,-0.2176498833088478,0.3764258840590549,"lyve1b","GO:0032268","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","muscle_tissue_development_(GO:0060537)","1 of 223",0.20989043085788153,0.23350867466991487,0.31032084994834136,0.34524018125887646,-0.24054520760822148,0.3755318757060192,"kdrl","GO:0060537","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","fibroblast_growth_factor_receptor_signaling_pathway_(GO:0008543)","1 of 188",0.17998556927745482,0.21289489458552205,0.2683527891561317,0.3174195519589459,-0.21358495602764124,0.36627227079804536,"kdrl","GO:0008543","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","digestive_system_development_(GO:0055123)","1 of 148",0.1444888611021824,0.19165027059248768,0.21762209600823254,0.2885025927321592,-0.1863402435905787,0.36048505120832464,"kdrl","GO:0055123","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_RNA_metabolic_process_(GO:0051252)","1 of 170",0.16418921766154468,0.20435902625807464,0.24589772559164946,0.3060579767459009,-0.1977133475321215,0.357215773239595,"kdrl","GO:0051252","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_canonical_Wnt_signaling_pathway_(GO:0060828)","1 of 154",0.14990510335373045,0.19395129421569082,0.22542558119657158,0.29166173962223085,-0.17020540090303204,0.3230077811425837,"kdrl","GO:0060828","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_cellular_protein_metabolic_process_(GO:0032270)","1 of 160",0.15528867837322216,0.1970248606962915,0.23315980517173576,0.2958250312590545,-0.17147790390796497,0.31937235791678337,"kdrl","GO:0032270","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","nerve_growth_factor_signaling_pathway_(GO:0038180)","1 of 211",0.19975631757924303,0.22754850089461592,0.29617943841583533,0.33738701245629943,-0.18586152094789135,0.2993591722734355,"kdrl","GO:0038180","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_cellular_catabolic_process_(GO:0031331)","1 of 150",0.14629791648281512,0.19165027059248768,0.2202309868184422,0.2885025927321592,-0.15293435362646887,0.2939566829413991,"kdrl","GO:0031331","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_cellular_biosynthetic_process_(GO:0031328)","1 of 150",0.14629791648281512,0.19165027059248768,0.2202309868184422,0.2885025927321592,-0.1512098429416096,0.2906419833425348,"kdrl","GO:0031328","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","muscle_organ_development_(GO:0007517)","1 of 219",0.20652605157798018,0.23074552457753,0.3056353694298748,0.3414774703225044,-0.18203122145535983,0.2871230729512878,"kdrl","GO:0007517","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","stem_cell_development_(GO:0048864)","1 of 178",0.17124526735020779,0.20868027928257887,0.25595227679812443,0.3119046349819004,-0.16068318740368245,0.28355094251799456,"lyve1b","GO:0048864","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_cellular_metabolic_process_(GO:0031325)","1 of 150",0.14629791648281512,0.19165027059248768,0.2202309868184422,0.2885025927321592,-0.1419726993569554,0.2728871753245119,"kdrl","GO:0031325","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_migration_(GO:0030334)","1 of 155",0.15080462935236208,0.19415632869935567,0.22671941374554216,0.29189428207042767,-0.13661930755363963,0.25845232456318923,"kdrl","GO:0030334","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_heart_morphogenesis_(GO:2000826)","1 of 153",0.14900466994654402,0.19374304479401744,0.22412982473434445,0.29142438749577293,-0.1356609526743058,0.25826828718352884,"kdrl","GO:2000826","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","bone_morphogenesis_(GO:0060349)","1 of 214",0.20230138870952438,0.22895448743799307,0.29973874156337355,0.33922915891837524,-0.16109761668063804,0.2574334550372184,"bmp6","GO:0060349","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","eye_morphogenesis_(GO:0048592)","1 of 169",0.16330319915796926,0.2042264352238087,0.24463245332374603,0.3059365287390048,-0.13481268196558402,0.2443003551941728,"kdrl","GO:0048592","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","pectoral_fin_development_(GO:0033339)","1 of 227",0.2132412215308889,0.23573502127043414,0.3149782053718147,0.3482037544616686,-0.1526272221984637,0.2358596173783676,"kdrl","GO:0033339","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","nervous_system_development_(GO:0007399)","1 of 249",0.2314299943512528,0.2490129713348181,0.3400974968216118,0.3659365263542597,-0.15153494764428574,0.22176803959025607,"kdrl","GO:0007399","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","erythrocyte_differentiation_(GO:0030218)","1 of 249",0.2314299943512528,0.2490129713348181,0.3400974968216118,0.3659365263542597,-0.13670224291049918,0.20006070473602447,"kdrl","GO:0030218","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_growth_(GO:0045927)","1 of 181",0.17387663057139935,0.21090591300790104,0.25969189915526036,0.3149966554568435,-0.1135478431963524,0.198641647312614,"kdrl","GO:0045927","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","sprouting_angiogenesis_(GO:0002040)","1 of 172",0.1659585746704787,0.20509974794181793,0.24842261985208272,0.3070128603832342,-0.1058234717142503,0.1900607618114157,"kdrl","GO:0002040","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_signal_transduction_(GO:0009966)","1 of 204",0.19378770980942367,0.22268587706170614,0.28781178545133207,0.33073108679056573,-0.1116024397567403,0.18313871064411777,"lyve1b","GO:0009966","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","muscle_cell_development_(GO:0055001)","1 of 262",0.2419889151683662,0.2582529359434293,0.3545527538975607,0.37838216505564526,-0.12050512697406916,0.17098030923080285,"kdrl","GO:0055001","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_intracellular_signal_transduction_(GO:1902531)","1 of 154",0.14990510335373045,0.19395129421569082,0.22542558119657158,0.29166173962223085,-0.08931444888126051,0.16949674807055287,"kdrl","GO:1902531","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_DNA_metabolic_process_(GO:0051054)","1 of 189",0.18085475477081545,0.21344119707186346,0.26958267800044133,0.31815613349601624,-0.09214254329550206,0.157569372466097,"notum1a","GO:0051054","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","optic_nerve_formation_(GO:0021634)","1 of 213",0.20145388943123266,0.22848882697395212,0.2985540890596768,0.3386197893230969,-0.0958577732357813,0.15358282201738355,"kdrl","GO:0021634","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","heart_formation_(GO:0060914)","1 of 231",0.21657847570321112,0.23841832199261057,0.3196075835228485,0.351836919676413,-0.09691287531686348,0.1482575417726309,"kdrl","GO:0060914","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","neural_tube_patterning_(GO:0021532)","1 of 207",0.19635085759586543,0.22464595934548792,0.29140868889435184,0.3334020807437562,-0.08868128748934893,0.14436002275533177,"kdrl","GO:0021532","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_hematopoietic_stem_cell_differentiation_(GO:1902036)","1 of 185",0.17737273949701737,0.21219935044848665,0.2646520701956637,0.31661571868157007,-0.07491978306077215,0.12957390623612303,"kdrl","GO:1902036","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","neuron_development_(GO:0048666)","1 of 274",0.2516128689580866,0.26635382491724735,0.3676455289022378,0.38918435786822736,-0.08602450494370473,0.11870208368044662,"kdrl","GO:0048666","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_morphogenesis_(GO:0022604)","1 of 196",0.18691453095373048,0.2181363345651555,0.27814056883123517,0.32460057476072873,-0.06836233753907216,0.11465073745359038,"kdrl","GO:0022604","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cranial_nerve_development_(GO:0021545)","1 of 177",0.1703663738434646,0.20809319322604997,0.2547020098980429,0.3111045528824578,-0.06388745561440252,0.11306827581609008,"kdrl","GO:0021545","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_nervous_system_development_(GO:0051961)","1 of 196",0.18691453095373048,0.2181363345651555,0.27814056883123517,0.32460057476072873,-0.06386278328572392,0.10710451782550982,"kdrl","GO:0051961","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_nuclear_division_(GO:0051783)","1 of 172",0.1659585746704787,0.20509974794181793,0.24842261985208272,0.3070128603832342,-0.054793060530574776,0.0984092721370971,"kdrl","GO:0051783","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","canonical_Wnt_signaling_pathway_(GO:0060070)","1 of 212",0.20060553264364267,0.2280201715949432,0.29736765545434063,0.33800575153595314,-0.0608440797312501,0.09774083159384722,"kdrl","GO:0060070","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","epithelium_development_(GO:0060429)","1 of 211",0.19975631757924303,0.22754850089461592,0.29617943841583533,0.33738701245629943,-0.05470690062994645,0.08811405613546743,"kdrl","GO:0060429","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","hematopoietic_progenitor_cell_differentiation_(GO:0002244)","1 of 216",0.20399381810209438,0.22987690469999464,0.3021027126310717,0.3404340245563043,-0.05148793710448714,0.08184860186453577,"kdrl","GO:0002244","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","hematopoietic_stem_cell_differentiation_(GO:0060218)","1 of 216",0.20399381810209438,0.22987690469999464,0.3021027126310717,0.3404340245563043,-0.04755204998499413,0.07559185754841784,"kdrl","GO:0060218","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","endothelial_cell_migration_(GO:0043542)","1 of 217",0.2048387498601385,0.23033370155946903,0.3032820358747292,0.3410295854042018,-0.03329465229495471,0.052789743148730674,"kdrl","GO:0043542","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiovascular_system_development_(GO:0072358)","1 of 242",0.22568655075056115,0.24535218380351442,0.332195314742311,0.3611417944501473,-0.03484750012247208,0.05187427394352728,"kdrl","GO:0072358","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","mRNA_transport_(GO:0051028)","1 of 286",0.2611203819543436,0.2725639046694742,0.3805016945565614,0.3971770676247771,-0.03474759906677522,0.04665816370965893,"kdrl","GO:0051028","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_fiber_development_(GO:0048739)","1 of 237",0.22155908968064406,0.2413658274275621,0.3264995151149629,0.35568762145580146,-0.02696532710591774,0.040638526433463856,"kdrl","GO:0048739","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_developmental_growth_(GO:0048638)","1 of 173",0.1668419148800018,0.20522338825615236,0.2496822467471474,0.30712088567020046,-0.00975569369860474,0.017469603945335203,"kdrl","GO:0048638","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","notochord_morphogenesis_(GO:0048570)","1 of 245",0.22815301402927315,0.2470086350234279,0.335592204768662,0.3633270977247493,-0.005697458587879347,0.00841935539427729,"kdrl","GO:0048570","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","vasculogenesis_(GO:0001570)","1 of 162",0.1570759763809575,0.19881113918749196,0.23572258162358958,0.29835418543662073,0.010530651115245033,-0.01949250548026643,"kdrl","GO:0001570","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_tissue_morphogenesis_(GO:0055008)","1 of 261",0.24118162067954854,0.2579166719103743,0.3534508902392119,0.37797605405172857,0.014019785174359317,-0.01993900880574202,"kdrl","GO:0055008","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cartilage_development_(GO:0051216)","1 of 275",0.25240959053690815,0.2666585190349594,0.3687258611406242,0.3895410307211433,0.017711379341519947,-0.024383294048409727,"bmp6","GO:0051216","hmVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_tissue_development_(GO:0048738)","1 of 289",0.2634792235801013,0.2739347483253433,0.3836792063323284,0.3989045716629762,0.03185972146269454,-0.042493883569707534,"kdrl","GO:0048738","hmVEC","downregulated"
