"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster"
"GO_Biological_Process_AutoRIF","T_cell_differentiation_in_thymus_(GO:0033077)","1 out of 31",0.144017844896314,0.447909247977865,0.201766142880296,0.690247498357126,-2.79030167120347,5.40709698300566,"jak1","GO:0033077","iVEC"
"GO_Biological_Process_AutoRIF","cardiac_muscle_cell_proliferation_(GO:0060038)","3 out of 120",0.0223558203126157,0.290249238750565,0.0539196991896838,0.57630267883808,-1.41936011079941,5.39451736994137,"serpine1;cxcl12a;jak1","GO:0060038","iVEC"
"GO_Biological_Process_AutoRIF","negative_regulation_of_hemopoiesis_(GO:1903707)","1 out of 29",0.135380557897259,0.430625391609368,0.190412849715151,0.685945085118436,-2.65950259218871,5.31811563112507,"cxcl12a","GO:1903707","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cellular_component_organization_(GO:0051128)","1 out of 25",0.117846308041781,0.426278340561201,0.167232301739356,0.680305554014523,-2.48629517405324,5.31662890106526,"cd63","GO:0051128","iVEC"
"GO_Biological_Process_AutoRIF","glandular_epithelial_cell_development_(GO:0002068)","4 out of 157",0.00800002623387254,0.226702941737597,0.0251604240962384,0.538234181704584,-1.09828639357555,5.30286768006078,"cxcl12a;tfec;cyp3c1;mcamb","GO:0002068","iVEC"
"GO_Biological_Process_AutoRIF","response_to_gamma_radiation_(GO:0010332)","1 out of 22",0.104465025180486,0.426278340561201,0.149423755379169,0.667972640663127,-2.33788879755182,5.28106390358552,"cxcl12a","GO:0010332","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_vascular_endothelial_growth_factor_receptor_signaling_pathway_(GO:0030947)","2 out of 89",0.0732539714754971,0.371236228324977,0.132692728353126,0.661252096293078,-2.01643199623009,5.2705959555517,"cxcl12a;mcamb","GO:0030947","iVEC"
"GO_Biological_Process_AutoRIF","embryonic_skeletal_system_morphogenesis_(GO:0048704)","2 out of 83",0.0648787098417434,0.362593163414603,0.118678836268652,0.647679294088036,-1.89678937711078,5.18816612335654,"cxcl12a;socs3a","GO:0048704","iVEC"
"GO_Biological_Process_AutoRIF","cardiac_muscle_tissue_regeneration_(GO:0061026)","3 out of 108",0.0169602442335168,0.290249238750565,0.0418359486609999,0.57630267883808,-1.26568220794041,5.16003859104762,"serpine1;cxcl12a;jak1","GO:0061026","iVEC"
"GO_Biological_Process_AutoRIF","membrane_depolarization_(GO:0051899)","1 out of 26",0.12226259685187,0.426278340561201,0.173087347752282,0.68482019237578,-2.45497627452164,5.15933913927872,"tpte","GO:0051899","iVEC"
"GO_Biological_Process_AutoRIF","cellular_response_to_lipid_(GO:0071396)","2 out of 75",0.0542671896640428,0.338039368948933,0.100657879232317,0.631662181793545,-1.71291250390166,4.99114522215378,"pik3c3;tpte","GO:0071396","iVEC"
"GO_Biological_Process_AutoRIF","positive_regulation_of_gene_expression_(GO:0010628)","3 out of 144",0.0356328273928865,0.300118743393608,0.0825172596964418,0.631662181793545,-1.49348505280008,4.98000790943225,"cxcl12a;tfec;cyp3c1","GO:0010628","iVEC"
"GO_Biological_Process_AutoRIF","pancreas_regeneration_(GO:1990798)","1 out of 32",0.148304399832136,0.447909247977865,0.207384464557943,0.690247498357126,-2.59394409133022,4.95051210951964,"igfbp1a","GO:1990798","iVEC"
"GO_Biological_Process_AutoRIF","sterol_transport_(GO:0015918)","1 out of 17",0.0817149280748535,0.39728070722571,0.11891499764417,0.647679294088036,-1.9734192968665,4.94246528651407,"abca1a","GO:0015918","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_feeding_behavior_(GO:0060259)","2 out of 81",0.0621642065786317,0.355999984933487,0.114098122533112,0.647679294088036,-1.76142312823196,4.89319100312107,"igfbp1a;hspd1","GO:0060259","iVEC"
"GO_Biological_Process_AutoRIF","cytoskeleton_organization_(GO:0007010)","2 out of 90",0.0746823042979601,0.375294268656976,0.135065297937259,0.667512794764306,-1.87751164163982,4.87122668181554,"jak1;il6st","GO:0007010","iVEC"
"GO_Biological_Process_AutoRIF","Rac_protein_signal_transduction_(GO:0016601)","1 out of 28",0.131029614646254,0.426278340561201,0.184677354916268,0.68536918312722,-2.37433258032209,4.82543188059194,"cxcl12a","GO:0016601","iVEC"
"GO_Biological_Process_AutoRIF","piRNA_metabolic_process_(GO:0034587)","2 out of 64",0.0408315226328403,0.313041673518443,0.0773644848518933,0.625188674884219,-1.50706096644207,4.82003441870312,"cd63;slc20a2","GO:0034587","iVEC"
"GO_Biological_Process_AutoRIF","Golgi_to_plasma_membrane_protein_transport_(GO:0043001)","1 out of 26",0.12226259685187,0.426278340561201,0.173087347752282,0.68482019237578,-2.28460469694422,4.80128893833039,"serpine1","GO:0043001","iVEC"
"GO_Biological_Process_AutoRIF","ATP_metabolic_process_(GO:0046034)","2 out of 86",0.069023852872589,0.365276672723967,0.125636786144168,0.647679294088036,-1.79174166739332,4.78986862608042,"abca1a;cyp3c1","GO:0046034","iVEC"
"GO_Biological_Process_AutoRIF","ATP_biosynthetic_process_(GO:0006754)","2 out of 86",0.069023852872589,0.365276672723967,0.125636786144168,0.647679294088036,-1.79151305985258,4.78925748882385,"abca1a;cyp3c1","GO:0006754","iVEC"
"GO_Biological_Process_AutoRIF","cyclic_purine_nucleotide_metabolic_process_(GO:0052652)","2 out of 85",0.0676325264906174,0.365217481537517,0.123306237463234,0.647679294088036,-1.76118363398795,4.74404091589488,"cxcl12a;kitlga","GO:0052652","iVEC"
"GO_Biological_Process_AutoRIF","protein_N-linked_glycosylation_(GO:0006487)","1 out of 14",0.0677912047669973,0.365217481537517,0.100100706281398,0.631662181793545,-1.72778626581456,4.65003059775551,"st3gal5","GO:0006487","iVEC"
"GO_Biological_Process_AutoRIF","Golgi_to_plasma_membrane_transport_(GO:0006893)","1 out of 27",0.126656996595065,0.426278340561201,0.178902276247325,0.68536918312722,-2.24000697110376,4.62846516375384,"serpine1","GO:0006893","iVEC"
"GO_Biological_Process_AutoRIF","glycosphingolipid_catabolic_process_(GO:0046479)","1 out of 25",0.117846308041781,0.426278340561201,0.167232301739356,0.680305554014523,-2.15962543699855,4.61808683604689,"st3gal5","GO:0046479","iVEC"
"GO_Biological_Process_AutoRIF","ganglioside_metabolic_process_(GO:0001573)","1 out of 23",0.108947630914713,0.426278340561201,0.155400777640628,0.667972640663127,-2.08212271595503,4.61583278551091,"st3gal5","GO:0001573","iVEC"
"GO_Biological_Process_AutoRIF","glycosphingolipid_metabolic_process_(GO:0006687)","1 out of 25",0.117846308041781,0.426278340561201,0.167232301739356,0.680305554014523,-2.15742415279819,4.61337966719533,"st3gal5","GO:0006687","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_neutrophil_differentiation_(GO:0045658)","1 out of 33",0.152569702317623,0.456183409929694,0.212964249012395,0.690247498357126,-2.41013358664726,4.53137343313965,"cxcl12a","GO:0045658","iVEC"
"GO_Biological_Process_AutoRIF","cell-cell_adhesion_mediated_by_cadherin_(GO:0044331)","1 out of 32",0.148304399832136,0.447909247977865,0.207384464557943,0.690247498357126,-2.32479356562617,4.4368414636353,"cxcl12a","GO:0044331","iVEC"
"GO_Biological_Process_AutoRIF","neuromast_primordium_migration_(GO:0048883)","1 out of 36",0.16523913563637,0.469163663537836,0.229474944929338,0.690247498357126,-2.4246069455753,4.36516911243588,"cxcl12a","GO:0048883","iVEC"
"GO_Biological_Process_AutoRIF","vascular_endothelial_growth_factor_receptor_signaling_pathway_(GO:0048010)","3 out of 151",0.0401227911346476,0.313041673518443,0.0918913990836577,0.631662181793545,-1.29198089054798,4.15476603487592,"cxcl12a;abca1a;mcamb","GO:0048010","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_secretion_by_cell_(GO:1903530)","3 out of 152",0.0407866073033532,0.313041673518443,0.0932661744038202,0.631662181793545,-1.2943193353113,4.14104722782787,"cxcl12a;pik3c3;tfec","GO:1903530","iVEC"
"GO_Biological_Process_AutoRIF","arachidonic_acid_metabolic_process_(GO:0019369)","1 out of 35",0.161036966663245,0.465217903693819,0.224009234279186,0.690247498357126,-2.26635865871661,4.13864589660969,"mboat7","GO:0019369","iVEC"
"GO_Biological_Process_AutoRIF","cell_migration_involved_in_sprouting_angiogenesis_(GO:0002042)","1 out of 28",0.131029614646254,0.426278340561201,0.184677354916268,0.68536918312722,-2.01866979488773,4.1026070506592,"cxcl12a","GO:0002042","iVEC"
"GO_Biological_Process_AutoRIF","motor_neuron_migration_(GO:0097475)","2 out of 98",0.0864205729828347,0.400616299563838,0.154381342791156,0.667972640663127,-1.63133858028507,3.9943806681522,"cxcl12a;kitlga","GO:0097475","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cellular_metabolic_process_(GO:0031323)","3 out of 157",0.0441888884587004,0.315758559875974,0.100269535378583,0.631662181793545,-1.28051426063598,3.99428497361592,"cxcl12a;pik3c3;tfec","GO:0031323","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cellular_catabolic_process_(GO:0031329)","3 out of 159",0.045588384608772,0.316998302279601,0.103130113029428,0.631662181793545,-1.28743342763923,3.97572615267987,"cxcl12a;pik3c3;tfec","GO:0031329","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cellular_biosynthetic_process_(GO:0031326)","3 out of 159",0.045588384608772,0.316998302279601,0.103130113029428,0.631662181793545,-1.28184434496634,3.95846649352,"cxcl12a;pik3c3;tfec","GO:0031326","iVEC"
"GO_Biological_Process_AutoRIF","neuron_cell-cell_adhesion_(GO:0007158)","1 out of 35",0.161036966663245,0.465217903693819,0.224009234279186,0.690247498357126,-2.1323926548208,3.89400771889842,"cxcl12a","GO:0007158","iVEC"
"GO_Biological_Process_AutoRIF","neuron_projection_morphogenesis_(GO:0048812)","1 out of 39",0.177721021731694,0.469163663537836,0.245647973280787,0.690247498357126,-2.24964875233435,3.8863587721181,"cxcl12a","GO:0048812","iVEC"
"GO_Biological_Process_AutoRIF","cell_junction_maintenance_(GO:0034331)","1 out of 39",0.177721021731694,0.469163663537836,0.245647973280787,0.690247498357126,-2.22080028938812,3.8365218911753,"serpine1","GO:0034331","iVEC"
"GO_Biological_Process_AutoRIF","acyl-CoA_metabolic_process_(GO:0006637)","1 out of 32",0.148304399832136,0.447909247977865,0.207384464557943,0.690247498357126,-2.00896089627167,3.83407848988917,"socs3a","GO:0006637","iVEC"
"GO_Biological_Process_AutoRIF","female_gonad_development_(GO:0008585)","4 out of 228",0.0275949648438462,0.29337343156911,0.0772471002737248,0.625188674884219,-1.05829158237074,3.79939584582075,"kitlga;pim1;igfbp1a;tpte","GO:0008585","iVEC"
"GO_Biological_Process_AutoRIF","embryonic_epithelial_tube_formation_(GO:0001838)","1 out of 39",0.177721021731694,0.469163663537836,0.245647973280787,0.690247498357126,-2.19739846364376,3.7960942952358,"pik3c3","GO:0001838","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cellular_pH_(GO:0030641)","3 out of 167",0.0514040164535063,0.327017040842519,0.114897867649257,0.647679294088036,-1.26428241503565,3.7524394749583,"cxcl12a;pik3c3;tfec","GO:0030641","iVEC"
"GO_Biological_Process_AutoRIF","cholesterol_transport_(GO:0030301)","1 out of 27",0.126656996595065,0.426278340561201,0.178902276247325,0.68536918312722,-1.79907955104734,3.71738889042002,"abca1a","GO:0030301","iVEC"
"GO_Biological_Process_AutoRIF","homeostasis_of_number_of_cells_(GO:0048872)","2 out of 96",0.0834357554331129,0.399156653992012,0.14949973406156,0.667972640663127,-1.48577143004061,3.69017831790248,"cxcl12a;cbr1l","GO:0048872","iVEC"
